source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,radius_val,radius_percentile_lower
6759231479597989632,288.17195261192035,0.03988661252154345,-29.471731857698497,0.040761918061491,1.2259692418209005,0.03966960881591814,0.9151028070529335,0.07672739863263989,-7.200531805021713,0.07097676610155869,38.994115733066344,2.467929602292202,2.2526748,2.1549482
1136589603702578048,110.78350807788652,0.0245980424633854,76.5963339283834,0.03715361762126366,1.3831578284115988,0.03846862245186039,-5.692673412508073,0.049786633327269535,-9.758287856721482,0.06235976943938689,38.99411628165002,3.871338295152157,1.670066,1.358588
5938491782276402304,254.29154374217154,0.039767135771357515,-49.11811718212123,0.04231965774448869,0.30748050772431856,0.04731240856272527,-5.234727611884921,0.07635128374475715,-3.4507248223756886,0.07090810209313338,38.99415015077605,1.6312414602040215,17.289093,15.820436
5200098466423421952,174.89177795739334,0.021787551789202247,-78.64612202933475,0.020785465645189568,0.6527122815502917,0.023264908327188225,-14.760981942508128,0.04216472201321984,5.348697906105245,0.037120053743966416,38.9941965994689,0.27066186795148034,14.548687,13.891314
5569479741371352832,99.90575065600869,0.018500223225679978,-42.05409658031599,0.021830099220418397,2.5982157250187266,0.02122332769587885,-2.290611816286505,0.04209408447041063,19.26743653655022,0.04303064953321608,38.99422506439809,1.197185550393596,1.9830772,1.8861293
1687366726453430016,209.0274686816784,0.04011065050771892,72.5654706575624,0.027977701183227465,2.3122219714108923,0.038762215716355006,-10.759293362275317,0.06600334126118657,1.8166328682634036,0.055664410664135786,38.994279999836046,1.082385366658715,2.3703144,2.333037
5950909774025089792,258.13546179041305,0.058662649154671384,-47.23786353523965,0.04851217823156644,4.107669853411921,0.06038180664896516,-2.1588772893118313,0.09462936047249755,21.997243173486105,0.08417471044355344,38.99428354364558,0.40809858624266593,2.1537447,1.7642541
5383568645990433664,171.20050534363116,0.023719673706384007,-41.11466412841979,0.019806054666884478,5.3594672763131594,0.03350116173080246,5.171571045761319,0.04346460884030133,-24.432796001839648,0.04034607127796359,38.994326611001796,0.3748452391178778,1.1563697,1.1013529
5697653728839591680,122.69364520350338,0.019687609501051664,-25.481855608319858,0.01945933634002742,0.2666798113571303,0.027910600491673397,-1.1328053131865967,0.043065736230713254,2.3418004469399616,0.03911366407156706,38.994344797788045,0.6368733008037313,14.848033,13.90878
5869642704947196800,199.97011150269017,0.012744537930811201,-60.50031145987452,0.013978852264956307,1.2534564341775931,0.020998689594760173,1.74570418783335,0.023096989106120323,-9.455882858382376,0.02651697429083137,38.99434605886961,1.7713108922957979,2.203271,2.1413152
5488949551249348864,116.19720698874046,0.016377273934816593,-54.35880045176929,0.019682201408656768,2.7385893625525344,0.017829728688506987,1.0506559444633572,0.03492585141093736,-12.2144331066083,0.035706288229517186,38.994350385522694,1.6672407109441234,0.9899937,0.86554784
2948537521642135168,104.52365047035559,0.017359334316865743,-14.404694864134406,0.01971273076748893,0.328181975494888,0.02161812325115002,-1.7724859108947364,0.03704069061837672,-0.35414211153652525,0.04034824581361858,38.99437845360926,3.3185440881844612,10.307235,9.564227
4060840691595526400,265.0366977870086,0.056302767551563736,-27.877247416088874,0.04698636526561977,0.46357280549289787,0.06618426553055838,0.13939440099311023,0.1046596254477215,-4.757891218531529,0.08062890899619067,38.99438912985586,1.6436206540754226,,
5090842298071910144,61.69238259303325,0.01857809098162413,-21.35066881371845,0.021359821935545368,3.1410813641294664,0.03210245784673787,23.647411986537367,0.034905661875563945,12.62899930887404,0.045752035131200144,38.99440141103974,0.7820590083879259,1.8965154,1.7907864
137716751956963840,46.7556747726616,0.057357695072746934,34.048506018681636,0.03589947616025085,1.7883309667059937,0.05691086333005997,13.064304642652086,0.11504414055838154,-7.1426456552885185,0.07299598735379846,38.99440783899035,2.2909381576449324,1.7753944,1.3166447
3074638689160297984,132.70506700980897,0.03191063099837426,0.10194879015095096,0.025972992257868064,4.669185832908705,0.03837916985051273,-28.908085796171292,0.06786925288257806,-10.229404298461073,0.04453311275891645,38.99441486371606,0.35199108302293713,2.3775673,2.3247507
5601602695144603520,117.51734219856849,0.019408216317570264,-27.03876253169949,0.0236099779183486,0.34597989804842333,0.030318724217210907,-1.2680017660560705,0.04461347578450734,2.3872375851785472,0.04727940259048573,38.99444989284445,0.2518336094714722,45.127285,42.425255
4256335959270813568,278.6570946247384,0.03428601693172672,-5.704008629173868,0.03160061276812578,0.39577216186137787,0.03419280634907492,-1.7657070072825989,0.06744176364751125,-1.5103680529147734,0.06116239256582144,38.99454622044364,0.2735568196589101,8.415899,6.1915417
5337956058968332672,165.57473223578808,0.028664812336359438,-61.01050615151864,0.039262377820023654,0.4594774255273324,0.03658221131811044,-5.585710590710603,0.05455088174605595,-0.1905522020699061,0.07222014695972713,38.994572209251096,0.35479933107602646,44.504036,40.606354
4487467077373360896,265.61380215806133,0.040247747952585046,8.474442130119497,0.04103307656223168,0.2864736855718658,0.048986931020168815,0.8299881650752658,0.09171484300265662,-0.6005935797650758,0.08473697782950003,38.99462627625074,0.22171215760140298,76.50892,71.05704
5012543699939235328,20.034825186031558,0.04036792788709513,-38.13282417086726,0.022643892107176922,4.15526617122876,0.04711853769647272,152.98229816954202,0.06696121283580447,-9.759974259817016,0.037844835463554494,38.9946654929378,0.7140255819355223,1.0937613,0.8959407
5275755930250587392,116.85785209486887,0.01862732592288224,-65.29462534765119,0.017883072731205568,1.601857682985928,0.018623031786726123,-7.424570315261675,0.0399320238751379,-4.743515722847129,0.03438799333028374,38.994712572565156,0.7459542664841726,2.2083733,1.9933257
1756330908953124992,309.6661797365028,0.028416298142149955,14.050629927612578,0.03185328773346839,0.14360699264017626,0.03668866799141735,-3.3948856650462744,0.05696360843865178,-2.7375391204730795,0.05222038132702339,38.99473998247004,0.6411643617379679,,
2909286571434713344,83.99834266839048,0.014927402497225512,-25.10607456486705,0.017878922351888933,3.438361423944565,0.022961630366464307,2.2149641304065084,0.033600663212588575,3.6404659899751195,0.038141739476227,38.99475006305352,0.7888754254186966,1.2022929,1.0456967
4766013028122351488,84.30114498684992,0.021019244206249232,-58.21032349552752,0.026712370114496255,1.961845439474483,0.02380733059219502,-9.151700255906624,0.041889980229857994,6.735795151056067,0.05008811679255112,38.994851749647104,1.134337356313381,1.1170362,1.0335485
